timestamp,1301,1332,1376,1377,1379,1380,1381,1382,1400,1407
0,-1.847448869,-1.174313468,-1.355825949,-1.337197565,-1.239626291,-0.89616413,-1.268820337,1.610641496,-1.164494773,-0.663025456
1,-1.852351819,-1.174153765,-1.352834933,-1.331130768,-1.245897532,-0.897669149,-1.263981898,1.577872181,-1.159636323,-0.658548719
2,-1.845223126,-1.17140645,-1.355494107,-1.328929294,-1.268077254,-0.90415135,-1.255865809,1.572326728,-1.153646451,-0.649803715
3,-1.833745917,-1.168173564,-1.36322229,-1.325994958,-1.298051906,-0.912414697,-1.248452076,1.563252131,-1.149985974,-0.641387885
4,-1.826617225,-1.165965066,-1.372951475,-1.323064199,-1.334096266,-0.917489508,-1.241506583,1.517879368,-1.148721445,-0.633685261
5,-1.822347932,-1.167272698,-1.388436252,-1.323652347,-1.370051635,-0.927551539,-1.234795199,1.462423744,-1.143996101,-0.625620547
6,-1.817959803,-1.166024691,-1.414237816,-1.331036613,-1.408434804,-0.939750949,-1.227537549,1.417050907,-1.139004541,-0.61718277
7,-1.81651032,-1.162178448,-1.436781724,-1.338253327,-1.444693506,-0.951950358,-1.220592057,1.381760857,-1.134811629,-0.60877791
8,-1.81651032,-1.158849747,-1.460256882,-1.345469334,-1.483061697,-0.964149768,-1.213646564,1.354033155,-1.128156217,-0.600965561
9,-1.817999438,-1.145901157,-1.460008469,-1.347929554,-1.533066399,-0.973143104,-1.202955175,1.378736138,-1.130685276,-0.593109322
10,-1.810553872,-1.130375615,-1.456557311,-1.352351706,-1.574728282,-0.975295489,-1.200318728,1.401538261,-1.134146088,-0.588237578
11,-1.789706406,-1.124165417,-1.455878076,-1.352342426,-1.589651977,-0.976371681,-1.199555227,1.435002242,-1.138139336,-0.584342372
12,-1.783750003,-1.121060327,-1.448865795,-1.349199977,-1.586542723,-0.981393928,-1.203098958,1.427787483,-1.14013596,-0.584726409
13,-1.777793601,-1.116920179,-1.442554721,-1.344155492,-1.570064401,-0.984622518,-1.207267003,1.423093532,-1.141799813,-0.584100981
14,-1.771837198,-1.112262517,-1.439282298,-1.339193687,-1.553275154,-0.982470133,-1.210654651,1.45163186,-1.140934612,-0.583223185
15,-1.768858985,-1.109674969,-1.436009911,-1.334562713,-1.540216805,-0.980317748,-1.214432503,1.466987596,-1.14279813,-0.583409713
16,-1.77034808,-1.108639921,-1.434607426,-1.330675988,-1.527158456,-0.978165363,-1.219549582,1.474897166,-1.144461983,-0.58256484
17,-1.76736989,-1.108122443,-1.435542369,-1.327037371,-1.511612858,-0.976012978,-1.224109065,1.47799697,-1.145926176,-0.581544405
18,-1.765880795,-1.106052365,-1.435074915,-1.323398761,-1.497000089,-0.971349446,-1.228747852,1.486138094,-1.147323812,-0.580480084
19,-1.762902583,-1.104499847,-1.436944836,-1.320173627,-1.47616907,-0.966685914,-1.233386639,1.48350162,-1.149386989,-0.579701044
20,-1.758435275,-1.101394785,-1.438113514,-1.317775414,-1.45906895,-0.962022382,-1.234496766,1.478228598,-1.150984289,-0.578922
21,-1.75694618,-1.100359765,-1.441619654,-1.315873407,-1.448498055,-0.957000123,-1.235686191,1.465046153,-1.15131706,-0.578878112
22,-1.758435275,-1.09777219,-1.44278835,-1.315873407,-1.443212582,-0.951260422,-1.235606898,1.453445475,-1.151516724,-0.579185336
23,-1.75992437,-1.094149567,-1.44278835,-1.315956125,-1.441347185,-0.947314379,-1.235527605,1.441844797,-1.151050847,-0.580008267
24,-1.758435275,-1.091044449,-1.441385936,-1.317610091,-1.444456335,-0.946596902,-1.235051826,1.436571849,-1.153047469,-0.579086587
25,-1.755457085,-1.086904283,-1.439749752,-1.320173672,-1.444145461,-0.945879425,-1.234100285,1.444481492,-1.151516722,-0.576826276
26,-1.75396799,-1.079659055,-1.437646096,-1.322654558,-1.44601091,-0.945161947,-1.231166345,1.433935448,-1.151450169,-0.575509585
27,-1.752478917,-1.073966344,-1.436711154,-1.325548933,-1.450985406,-0.941574608,-1.228311728,1.418116382,-1.15051841,-0.574576931
28,-1.752478917,-1.068791166,-1.432971206,-1.329270233,-1.455959902,-0.940498415,-1.224981319,1.402297316,-1.151450169,-0.573567469
29,-1.752478917,-1.061545892,-1.429465066,-1.33315693,-1.46093445,-0.939422223,-1.221571612,1.41284336,-1.15085118,-0.573172462
30,-1.753968012,-1.054300617,-1.426893921,-1.337457127,-1.467152751,-0.941215893,-1.218161905,1.423389404,-1.149852868,-0.572525094
31,-1.756946225,-1.050677984,-1.423855269,-1.343080468,-1.479278324,-0.943368289,-1.2146729,1.428662426,-1.14925388,-0.572305644
32,-1.756946225,-1.045502807,-1.423621569,-1.347628769,-1.483631021,-0.943727016,-1.212373319,1.440263103,-1.149719757,-0.572250782
33,-1.758435342,-1.040327639,-1.422686627,-1.353086702,-1.487361816,-0.944085743,-1.212294015,1.441317737,-1.150518405,-0.57170216
34,-1.761413533,-1.031012351,-1.42221912,-1.356559933,-1.497000089,-0.944085743,-1.212611197,1.428135145,-1.149985972,-0.573534552
35,-1.76885903,-1.025319677,-1.42642645,-1.360446653,-1.510058386,-0.944085743,-1.213324849,1.412316079,-1.151583272,-0.576617794
36,-1.774815433,-1.024284637,-1.430400044,-1.364085275,-1.522805759,-0.944085743,-1.215227937,1.412316079,-1.15351334,-0.580019242
37,-1.788217311,-1.028424748,-1.436944836,-1.370452904,-1.542704001,-0.946955605,-1.217765384,1.385951043,-1.156175505,-0.58365111
38,-1.800130184,-1.031529829,-1.44909946,-1.377316722,-1.565089595,-0.949825468,-1.220699318,1.338494065,-1.1585049,-0.58782062
39,-1.817999415,-1.038775103,-1.464292753,-1.385255592,-1.591206138,-0.95269533,-1.224346909,1.270472206,-1.162165376,-0.59101359
40,-1.828423193,-1.046020378,-1.475044946,-1.391871295,-1.623540776,-0.95269533,-1.2279945,1.215105585,-1.166757612,-0.592593614
41,-1.837357854,-1.046020378,-1.484394636,-1.394434865,-1.645304364,-0.95269533,-1.232038583,1.207196015,-1.169353224,-0.592736259
42,-1.844803374,-1.04860798,-1.492575613,-1.3973292,-1.667068211,-0.95269533,-1.234417456,1.199286445,-1.171749172,-0.592363198
43,-1.855227108,-1.050678059,-1.500522908,-1.399810097,-1.690386581,-0.95269533,-1.234576053,1.178194431,-1.173945457,-0.591913328
44,-1.865650886,-1.056888275,-1.504496537,-1.401381333,-1.705621201,-0.951619138,-1.23449676,1.150247553,-1.175942081,-0.591035537
45,-1.870118194,-1.058958344,-1.502626617,-1.401629414,-1.718990269,-0.950542945,-1.23449676,1.134428488,-1.178271475,-0.589236065
46,-1.874585501,-1.058958344,-1.501925393,-1.402787173,-1.73173759,-0.949466753,-1.23449676,1.118609422,-1.180068437,-0.587414646
47,-1.874585501,-1.056370797,-1.49865297,-1.401298621,-1.741375915,-0.94839056,-1.233783108,1.108590731,-1.181532628,-0.585329888
48,-1.877563669,-1.055335804,-1.498419252,-1.399479315,-1.747283187,-0.947314368,-1.232435092,1.119136702,-1.183529252,-0.582992769
49,-1.871607311,-1.047055491,-1.493276927,-1.395675285,-1.745106812,-0.946238175,-1.22965975,1.13970151,-1.184194793,-0.581105515
50,-1.870118149,-1.039810216,-1.491173217,-1.391953951,-1.737644913,-0.945161983,-1.226091457,1.13970151,-1.184993443,-0.58071051
51,-1.867139891,-1.036187574,-1.487433377,-1.39170587,-1.736712189,-0.945161983,-1.221333711,1.092771738,-1.187322838,-0.581390799
52,-1.867139891,-1.033599972,-1.484628479,-1.391375111,-1.732359492,-0.948031845,-1.217368926,1.045841967,-1.189252908,-0.581511498
53,-1.86267256,-1.032047417,-1.482758505,-1.391623192,-1.728628491,-0.950901707,-1.213404142,1.027386427,-1.189851897,-0.581665544
54,-1.85671609,-1.028942309,-1.487900848,-1.390465439,-1.717746619,-0.954847762,-1.209677247,1.021058698,-1.190517438,-0.581242016
55,-1.850759687,-1.02687224,-1.49187446,-1.38839803,-1.708419374,-0.958793816,-1.205950352,1.021058698,-1.189985005,-0.581538782
56,-1.844803284,-1.022732102,-1.496783085,-1.385999834,-1.69784848,-0.962739871,-1.205791766,1.021058698,-1.189319464,-0.582370652
57,-1.838846882,-1.014777665,-1.500289226,-1.38467669,-1.688832109,-0.966685926,-1.206346832,1.049532929,-1.187522502,-0.583187666
58,-1.829912243,-1.00764211,-1.498653023,-1.383518937,-1.684790441,-0.97063198,-1.208329207,1.065351921,-1.18492689,-0.584259316
59,-1.822466678,-1.003501943,-1.499821683,-1.382443884,-1.681059543,-0.976371681,-1.21110455,1.072206711,-1.183263037,-0.586691111
60,-1.818892863,-1.00532443,-1.499821683,-1.382851477,-1.6773288,-0.982111382,-1.214672842,1.085389156,-1.179136681,-0.588270776
61,-1.812936461,-1.005841954,-1.499821683,-1.382768793,-1.670177878,-0.986774891,-1.219034096,1.10595389,-1.175276542,-0.589502031
62,-1.80251275,-1.003771876,-1.499587948,-1.380287884,-1.667379653,-0.988927276,-1.225774223,1.126518625,-1.171616065,-0.590881836
63,-1.801023678,-1.002219312,-1.499587948,-1.381528344,-1.670799677,-0.99107966,-1.231721388,1.135482682,-1.173812351,-0.593256912
64,-1.801023678,-1.001701779,-1.497951745,-1.383761132,-1.676396075,-0.990362195,-1.235686173,1.120718396,-1.176740733,-0.595869494
65,-1.799534582,-1.002736809,-1.498652988,-1.385332363,-1.681681445,-0.989644729,-1.239650958,1.079061647,-1.183263037,-0.599364252
66,-1.798045487,-1.002736809,-1.497250521,-1.38632473,-1.682303141,-0.989285991,-1.240047433,0.994693588,-1.188188043,-0.601841119
67,-1.795067275,-1.005516059,-1.494445587,-1.385001598,-1.675463093,-0.991079637,-1.241791936,0.90241596,-1.192913385,-0.603910828
68,-1.792089085,-1.007993923,-1.492341895,-1.382024533,-1.667379446,-0.992873283,-1.241871246,0.82332085,-1.19684008,-0.606116258
69,-1.79357818,-1.010581554,-1.488368284,-1.381032182,-1.668312016,-0.992873283,-1.241474776,0.748444274,-1.201498868,-0.606981464
70,-1.795662899,-1.005653968,-1.486498328,-1.377647509,-1.667379136,-0.992873283,-1.240602528,0.67462226,-1.208686713,-0.609339577
71,-1.807575727,-1.004101405,-1.488368248,-1.373595342,-1.677328283,-0.992873283,-1.239413097,0.587617726,-1.215874558,-0.613767403
72,-1.816510365,-1.002548869,-1.490939411,-1.370122144,-1.679815583,-0.995384407,-1.235051849,0.500613193,-1.224193824,-0.617652351
73,-1.809064822,-0.999942875,-1.492108106,-1.361521728,-1.672646326,-1.003635231,-1.231483562,0.415190574,-1.226922542,-0.620909603
74,-1.801619325,-0.993123046,-1.491640617,-1.353252099,-1.635126982,-1.014755906,-1.229897656,0.350859896,-1.228320178,-0.623182897
