timestamp,1301,1332,1376,1377,1379,1380,1381,1382,1400,1407
0,-1.929793203,-1.166128876,-1.472244845,-1.395406257,-1.299974582,-0.955581834,-1.280604297,1.545103451,-1.161499833,-0.662630451
1,-1.886308034,-1.166128876,-1.483748288,-1.38146907,-1.321219255,-0.891460593,-1.279823877,1.600557976,-1.186124864,-0.664934655
2,-1.929793203,-1.18133516,-1.437733091,-1.394586432,-1.330323894,-0.873649124,-1.266557193,1.61064135,-1.172814039,-0.66658051
3,-1.886308034,-1.176266429,-1.373311888,-1.398685498,-1.26962682,-0.930645848,-1.269678759,1.746759933,-1.16283092,-0.665154113
4,-1.842823091,-1.125579403,-1.318093331,-1.35605366,-1.233207748,-0.880773641,-1.263435627,1.847588541,-1.187455951,-0.663398511
5,-1.799338373,-1.14078578,-1.191551541,-1.278169027,-1.208929745,-0.859399855,-1.263435627,1.847588541,-1.179469451,-0.669872231
6,-1.784842866,-1.135716864,-1.200753831,-1.27570944,-1.230174418,-0.859399855,-1.25875322,1.847588541,-1.179469451,-0.670311141
7,-1.770348035,-1.135716864,-1.198453392,-1.274889616,-1.202859986,-0.859399855,-1.25875322,1.721551866,-1.196107983,-0.666470787
8,-1.770348035,-1.237090731,-1.419327262,-1.321620633,-1.130023393,-0.891460593,-1.296212184,1.146830341,-1.10958762,-0.662301265
9,-1.874585817,-1.278385695,-1.46304202,-1.295386021,-1.169923072,-0.959870103,-1.250949363,1.192204423,-1.10958762,-0.638600896
10,-1.978822697,-1.164531844,-1.442334682,-1.334738278,-1.36268699,-0.970632027,-1.23221991,1.217410293,-1.112915326,-0.61786308
11,-1.815021112,-1.138655725,-1.510340033,-1.359454336,-1.543016476,-0.956282598,-1.19866299,1.545103451,-1.126226151,-0.577484616
12,-1.815021112,-1.149006302,-1.515014923,-1.365243074,-1.630070416,-0.956282598,-1.192419858,1.519895383,-1.13620927,-0.58242221
13,-1.815021112,-1.154181452,-1.470603738,-1.369377902,-1.630070416,-0.981393952,-1.20022383,1.293032298,-1.150185626,-0.588127871
14,-1.800130162,-1.138655725,-1.472941094,-1.361935143,-1.592761437,-0.981393952,-1.196321787,1.293032298,-1.140202508,-0.582751373
15,-1.755457085,-1.128305703,-1.449567181,-1.35201169,-1.592761437,-0.981393952,-1.190859132,1.393860173,-1.129553858,-0.585494462
16,-1.770348035,-1.097254434,-1.42619291,-1.347876578,-1.592761437,-0.981393952,-1.189298292,1.494688048,-1.137540332,-0.58626254
17,-1.770348035,-1.102429862,-1.433204977,-1.34704968,-1.586541896,-0.981393952,-1.189298292,1.444274843,-1.129553858,-0.588347292
18,-1.785239211,-1.107604826,-1.416843131,-1.346222839,-1.630070416,-0.981393952,-1.189298292,1.393860173,-1.134878208,-0.583738884
19,-1.800130162,-1.123130275,-1.428530444,-1.339607543,-1.586541896,-0.981393952,-1.224584896,1.420225649,-1.144195745,-0.589883448
20,-1.770348035,-1.102429862,-1.435542333,-1.334645477,-1.511923939,-0.981393952,-1.224584896,1.5520501,-1.152847801,-0.578911019
21,-1.755457085,-1.107604826,-1.440217223,-1.328029841,-1.511923939,-1.00650507,-1.234100308,1.472955869,-1.146192389,-0.581324994
22,-1.755457085,-1.107604826,-1.45190418,-1.314798231,-1.465287199,-0.98856849,-1.234100308,1.472955869,-1.152847801,-0.57616793
23,-1.755457085,-1.107604826,-1.43787951,-1.319759844,-1.462177945,-0.959870103,-1.234100308,1.578415576,-1.14153362,-0.57934991
24,-1.770348035,-1.112780254,-1.440217223,-1.315625411,-1.462177945,-0.959870103,-1.234100308,1.44658966,-1.158837683,-0.584616655
25,-1.770348035,-1.117955218,-1.435542333,-1.313144435,-1.462177945,-0.959870103,-1.242029923,1.472955869,-1.146192389,-0.577045725
26,-1.740566134,-1.092079655,-1.435542333,-1.311490413,-1.437305464,-0.959870103,-1.23489312,1.525686089,-1.15218227,-0.576058189
27,-1.755457085,-1.081729077,-1.428530444,-1.310663572,-1.440414202,-0.934758632,-1.235686162,1.525686089,-1.143530214,-0.577704086
28,-1.755457085,-1.092079655,-1.435542333,-1.313971503,-1.421760229,-0.934758632,-1.235686162,1.367495429,-1.155509977,-0.575948484
29,-1.755457085,-1.092079655,-1.440217223,-1.315625411,-1.415540688,-0.934758632,-1.235686162,1.367495429,-1.160168745,-0.582093011
30,-1.755457085,-1.092079655,-1.470603738,-1.315625411,-1.406214993,-0.931171363,-1.236479146,1.420225649,-1.156175508,-0.57847214
31,-1.770348035,-1.081729077,-1.45190418,-1.328029841,-1.459069208,-0.949108061,-1.23330738,1.356949092,-1.148189033,-0.584397234
32,-1.770348035,-1.071378593,-1.45190418,-1.315625411,-1.446633226,-0.949108061,-1.23330738,1.356949092,-1.148189033,-0.584397234
33,-1.740566134,-1.07655365,-1.423855376,-1.336299499,-1.493269449,-0.95269533,-1.229342516,1.525686089,-1.161499833,-0.570133107
34,-1.740566134,-1.071378593,-1.423855376,-1.341261225,-1.459069208,-0.95269533,-1.224584896,1.525686089,-1.143530214,-0.562013545
35,-1.755457085,-1.045502936,-1.414505775,-1.337953294,-1.480832434,-0.95269533,-1.21269053,1.367495429,-1.145526858,-0.563878815
36,-1.725675409,-1.035152544,-1.42619291,-1.340434158,-1.487050425,-0.923996707,-1.206346941,1.367495429,-1.142864683,-0.566731657
37,-1.755457085,-1.029977302,-1.39113097,-1.347876578,-1.490159163,-0.923996707,-1.202382076,1.367495429,-1.152847801,-0.567609464
38,-1.755457085,-1.01962691,-1.400480928,-1.352838474,-1.471505706,-0.923996707,-1.201589092,1.472955869,-1.149520095,-0.571998414
39,-1.770348035,-1.01962691,-1.414505775,-1.358627382,-1.477723697,-0.95269533,-1.201589092,1.472955869,-1.150185626,-0.575619334
40,-1.785239211,-1.055853329,-1.440217223,-1.371858822,-1.527470724,-0.95269533,-1.201589092,1.472955869,-1.150185626,-0.576277635
41,-1.770348035,-1.029977302,-1.449567181,-1.373512844,-1.502596177,-0.95269533,-1.210311577,1.472955869,-1.152847801,-0.583848613
42,-1.785239211,-1.01962691,-1.442554757,-1.370204744,-1.483941172,-0.95269533,-1.232514339,1.367495429,-1.156175508,-0.578911019
43,-1.770348035,-0.983400769,-1.419180308,-1.371031811,-1.589652183,-0.95269533,-1.232514339,1.393860173,-1.156175508,-0.588457021
44,-1.815021112,-1.014451853,-1.46592867,-1.380128423,-1.589652183,-0.95269533,-1.231721412,1.367495429,-1.159503214,-0.592845971
45,-1.815021112,-1.035152544,-1.454241714,-1.374339516,-1.608306156,-0.95269533,-1.231721412,1.367495429,-1.164827539,-0.597893294
46,-1.85969419,-1.07655365,-1.491640831,-1.404110441,-1.686032851,-0.95269533,-1.231721412,1.103845063,-1.169486333,-0.603050334
47,-1.874585817,-1.061028108,-1.512677211,-1.416514758,-1.714015101,-0.95269533,-1.231721412,0.892925648,-1.176141745,-0.609304565
48,-1.934149394,-1.092079655,-1.552413863,-1.432227175,-1.73267114,-0.95269533,-1.238065,0.792737278,-1.186124864,-0.603928116
49,-1.874585817,-1.092079655,-1.522027704,-1.424784415,-1.801070074,-0.95269533,-1.238065,0.919289659,-1.196107983,-0.591419568
50,-1.874585817,-1.055853329,-1.533714125,-1.397494523,-1.745106606,-0.95269533,-1.242029923,1.393860173,-1.176141745,-0.577704086
51,-1.844803239,-1.055853329,-1.531376948,-1.402456193,-1.720234642,-0.95269533,-1.234100308,1.393860173,-1.176807276,-0.580118001
52,-1.889476542,-1.040327694,-1.522027704,-1.395013716,-1.717124872,-0.95269533,-1.234100308,1.156575282,-1.178138364,-0.574412328
53,-1.874585817,-1.045502936,-1.458916603,-1.386744172,-1.741998385,-0.941933405,-1.231721412,1.1143914,-1.176141745,-0.579679109
54,-1.85969419,-1.035152544,-1.447229468,-1.38260923,-1.723342863,-0.941933405,-1.231721412,1.20930477,-1.182797158,-0.574851244
55,-1.85969419,-1.035152544,-1.447229468,-1.385917104,-1.735779361,-0.941933405,-1.231721412,1.20930477,-1.182797158,-0.579679109
56,-1.85969419,-1.050678179,-1.458916603,-1.389224922,-1.782416101,-0.941933405,-1.224584896,1.003658158,-1.184128245,-0.582202753
57,-1.904367493,-1.050678179,-1.510340033,-1.398321704,-1.773087823,-0.941933405,-1.218241249,0.998385355,-1.196107983,-0.585933378
58,-1.874585817,-1.009276517,-1.500990611,-1.394186875,-1.710907397,-0.941933405,-1.210311577,0.998385355,-1.192780276,-0.585055571
59,-1.85969419,-1.01962691,-1.500990611,-1.38757107,-1.726451083,-0.941933405,-1.202382076,0.919289659,-1.204094483,-0.587469522
60,-1.844803239,-1.01962691,-1.496315721,-1.395013716,-1.735779361,-0.95269533,-1.194452461,0.924562461,-1.199435689,-0.584506975
61,-1.844803239,-1.029977302,-1.503327966,-1.399148602,-1.676707672,-0.981393952,-1.194452461,0.924562461,-1.196107983,-0.581324994
62,-1.844803239,-1.024802152,-1.503327966,-1.397494523,-1.67981486,-0.981393952,-1.194452461,0.972019879,-1.184128245,-0.57595278
63,-1.815021112,-1.014451853,-1.510340033,-1.37516664,-1.633179669,-0.981393952,-1.194452461,1.05111411,-1.182797158,-0.575443831
64,-1.800130162,-1.014451853,-1.486965585,-1.361935143,-1.630070416,-0.981393952,-1.194452461,1.20930477,-1.177472833,-0.577818904
65,-1.800130162,-0.993751161,-1.496315721,-1.361935143,-1.630070416,-0.981393952,-1.230135557,1.20930477,-1.176141745,-0.587997812
66,-1.800130162,-0.971133809,-1.493978009,-1.375993481,-1.692252391,-0.981393952,-1.230135557,1.288400466,-1.166158626,-0.590372896
67,-1.815021112,-0.979322628,-1.493978009,-1.386744172,-1.73267114,-0.981393952,-1.238065,1.156575282,-1.170151864,-0.596649874
68,-1.800130162,-0.967874856,-1.512677211,-1.383436354,-1.673598418,-0.999330414,-1.238065,1.066933249,-1.176141745,-0.609373524
